recap_id,game_id,text
196,100196,"The Albuquerque Lancers never trailed on December 2, 2025, running away from the visiting Birmingham Foxes 119-94 after taking a 64-45 lead into the break. Ellison paced Albuquerque with 24 points, Barnett countered with 18 for Birmingham, and 12 turnovers compounded the Foxes' troubles as Montgomery battled foul trouble and the Lancers' lead swelled to 30 points. Albuquerque's defense forced miscue after miscue, and the Lancers never let Birmingham back into contention once the margin started to grow. Albuquerque's depth up and down the roster made sure Birmingham never got the contest closer than a comfortable distance."
197,100197,"The Baton Rouge Falcons hosted the Raleigh Wardens on December 3, 2025. The final score was Baton Rouge Falcons 118, Raleigh Wardens 108. Thackeray led the Baton Rouge Falcons with 22 points. Oakley led the Raleigh Wardens with 22 points in the loss. Heading into halftime, the Baton Rouge Falcons led 52-50 through two quarters of play. The Baton Rouge Falcons erased a 6-point hole along the way to close out the win. Godfrey delivered the decisive go-ahead score for the Baton Rouge Falcons down the stretch. 36 bench points helped the Baton Rouge Falcons. The lead changed hands 3 times during the course of the game."
198,100198,"The Albuquerque Lancers visited the Jacksonville Cobras on December 3, 2025. The final score was Albuquerque Lancers 126, Jacksonville Cobras 98. Salazar topped all scorers for the Albuquerque Lancers with 26 points. Jacksonville Cobras scorer Brennan put up 23 points. Heading into halftime, the Albuquerque Lancers led 65-52 through two quarters of play. At no point during the contest did the Albuquerque Lancers trail. Rutledge turned in a double-double with 17 points and 11 rebounds. The Albuquerque Lancers led by up to 29 points along the way to the win."
199,100199,"On December 3, 2025, the Cheyenne Pioneers welcomed the Albany Condors at home. The ALB beat the CHE, 129-119. Winslow topped all scorers for the Albany Condors with 27 points. On the losing side, Kirby scored 37 points. Heading into halftime, the Albany Condors led 59-52 through two quarters of play. After facing a 7-point deficit earlier in the game, the Albany Condors came all the way back. Redmond hit the go-ahead jumper late in the fourth quarter. The margin of victory was 10 points. The Albany Condors opened up a 15-point advantage at one point in the game."
200,100200,"On December 3, 2025, the Fresno Bison welcomed the Austin Sentinels at home. The AUS beat the FRE, 121-103. Pruitt paced the Austin Sentinels attack, scoring 31 points. On the losing side, Pruitt scored 21 points. Heading into halftime, the Austin Sentinels led 63-48 through two quarters of play. After facing a 2-point deficit earlier in the game, the Austin Sentinels came all the way back. It was Dalton who put the Austin Sentinels ahead for good late in the fourth. Mercer did not suit up for the Fresno Bison. It was a back-and-forth affair, with 1 lead changes along the way."
201,100201,"The Reno Ridgebacks visited the Missoula Anchors on December 3, 2025. The MIS beat the REN, 134-133. Missoula Anchors scorer Keller finished with a game-high 35 points. On the losing side, Delgado scored 33 points. The Missoula Anchors held a 71-59 edge at the half of a closely contested game. The Missoula Anchors trailed by 5 points at one stage before pulling away for good. It was Keller who put the Missoula Anchors ahead for good late in the fourth. Garner pulled down a game-high 11 rebounds. Foul trouble limited Maddox and Moreno and Keller for parts of the game."
202,100202,"The Tacoma Talons hosted the Boise Glaciers on December 3, 2025. The Boise Glaciers came away with a 127-120 victory over the Tacoma Talons. Boise Glaciers scorer Montgomery finished with a game-high 27 points. On the losing side, Bellamy scored 39 points. The Boise Glaciers took a 68-62 lead into the locker room at the break. The Boise Glaciers did not trail at any point in the game. Ball movement ran through Emerson, who had 7 assists. The Boise Glaciers led by as many as 15 points at one stage of the game."
203,100203,"On December 4, 2025, the Fresno Bison traveled to face the Jacksonville Cobras. The Fresno Bison topped the Jacksonville Cobras, 115-92. Ellison led the Fresno Bison with 27 points. Brennan scored 21 points to lead the Jacksonville Cobras. Heading into halftime, the Fresno Bison led 55-45 through two quarters of play. The Fresno Bison did not trail at any point in the game. 10 made threes came from the Fresno Bison. Gentry battled foul trouble for stretches of the game."
204,100204,"On December 4, 2025, the Bakersfield Wranglers traveled to face the Honolulu Miners. The final score was Bakersfield Wranglers 125, Honolulu Miners 108. Wakefield led the Bakersfield Wranglers with 33 points. Sinclair scored 38 points to lead the Honolulu Miners. The Bakersfield Wranglers led 69-50 at the half after two competitive quarters. At no point during the contest did the Bakersfield Wranglers trail. The Honolulu Miners gave the ball away 21 times. At one stretch of the game, the Bakersfield Wranglers were ahead by 24 points."
205,100205,"On December 4, 2025, the Reno Ridgebacks welcomed the El Paso Ospreys at home. The Reno Ridgebacks defeated the El Paso Ospreys by a score of 125-124. Delgado was the top scorer for the Reno Ridgebacks, going for 27 points. Carver scored 28 points to lead the El Paso Ospreys. At the break, the Reno Ridgebacks were up 63-61 after the opening two quarters. The Reno Ridgebacks never trailed at any point in the game. It was Garner who put the Reno Ridgebacks ahead for good late in the fourth. Reserves for the Reno Ridgebacks scored 34 points. The Reno Ridgebacks led by up to 11 points along the way to the win."
206,100206,"On the road on December 4, 2025, the ANC took on the RAL at the Raleigh Wardens' arena. The Raleigh Wardens won, 147-123, over the Anchorage Herons. Quigley was the top scorer for the Raleigh Wardens, going for 25 points. Wolfe paced the Anchorage Herons with 21 points despite the loss. At halftime, the Raleigh Wardens were ahead 68-62 following the first two periods. At no point during the contest did the Raleigh Wardens trail. Ramsey added a double-double, going for 13 points and 4 assists. The Raleigh Wardens' largest lead of the game was 31 points."
207,100207,"On December 5, 2025, the Spokane Outlaws welcomed the Fresno Bison at home. The SPO beat the FRE, 122-101. Ellison-Reyes led the Spokane Outlaws with 32 points. Fresno Bison scorer Pruitt put up 22 points. Heading into halftime, the Spokane Outlaws led 65-46 through two quarters of play. The Spokane Outlaws were in front the entire game, never trailing once. The Spokane Outlaws came out on top by 21 points. Foul trouble limited Ashby and Nash for parts of the game."
208,100208,"Preston Calloway hit the go-ahead jumper late in the fourth as the Missoula Anchors erased a 6-point deficit to beat the host Cincinnati Stallions 122-110 on December 5, 2025. Keller's game-high 27 points led Missoula, while McAllister answered with 33 for Cincinnati; Missoula's other McAllister, meanwhile, did not suit up for the Anchors. Missoula had carried a 68-60 halftime lead and pushed its advantage to 16 points at its widest. Missoula's balance carried the night once Calloway's late basket put the Anchors in front for good down the stretch."
209,100209,"The Anchorage Herons never trailed on December 5, 2025, riding a 71-55 halftime lead on the road to a 135-120 win over the Des Moines Vultures. Fairbanks torched the Vultures for 52 points to lead Anchorage, Redmond answered with 23 for Des Moines despite dealing with foul trouble, and Wolfe cleaned up a game-high 8 rebounds as the Herons controlled the game from start to finish. Anchorage's balance up and down the roster turned a competitive opening into a comfortable road win by the final horn."
210,100210,"The Birmingham Foxes visited the Austin Sentinels on December 5, 2025. The final score was Birmingham Foxes 130, Austin Sentinels 122. Birmingham Foxes scorer Brennan and Brennan finished with a game-high 28 points. Austin Sentinels scorer Fairbanks put up 37 points. At halftime, the Birmingham Foxes were ahead 65-64 following the first two periods. At no point during the contest did the Birmingham Foxes trail. Marlow dished out a team-high 11 assists. Pruitt and Brennan picked up enough fouls during the game to be in foul trouble."
211,100211,"On December 5, 2025, the Tacoma Talons welcomed the Bakersfield Wranglers at home. The Tacoma Talons topped the Bakersfield Wranglers, 119-116. Bellamy was the top scorer for the Tacoma Talons, going for 28 points. For the Bakersfield Wranglers, Brennan scored a team-high 38 points. At the break, the Bakersfield Wranglers were up 63-59 after the opening two quarters. After facing a 7-point deficit earlier in the game, the Tacoma Talons came all the way back. Vance came up with the go-ahead basket in the final stretch of the game. The Tacoma Talons made 17 three-pointers as a team. The Tacoma Talons built a lead as big as 7 points during the game."
212,100212,"The Boise Glaciers visited the Tulsa Admirals on December 5, 2025. The Boise Glaciers topped the Tulsa Admirals, 149-142. McAllister was the top scorer for the Boise Glaciers, going for 44 points. For the Tulsa Admirals, Radford scored a team-high 33 points. At halftime, the Boise Glaciers were ahead 75-73 following the first two periods. The Boise Glaciers overcame a 6-point deficit at one stage to win the game. Sawyer hit the go-ahead jumper late in the fourth quarter. 12 turnovers plagued the Tulsa Admirals. The two teams traded the lead 9 times during the contest."
213,100213,"On December 5, 2025, the Cheyenne Pioneers traveled to face the Newark Mustangs. The Newark Mustangs won, 146-112, over the Cheyenne Pioneers. For the winners, Sheffield scored 33 points. Kirby and Bellamy paced the Cheyenne Pioneers with 18 points despite the loss. The Newark Mustangs led 71-63 at the half after two competitive quarters. The Newark Mustangs controlled the game from start to finish, never trailing. The Newark Mustangs bench chipped in 66 points. Vance picked up enough fouls during the game to be in foul trouble."
