note_id,game_id,player_id,team_id,note_date,status,text
746,100379,33364,788,2026-01-11,out,"Pruitt misses the January 11, 2026 game against the Fresno Bison (wrist)."
747,100391,33364,788,2026-01-13,out,"Due to a sprained wrist, Pruitt is out against the Cincinnati Stallions."
748,100401,33364,788,2026-01-15,out,"Due to a sprained wrist, Pruitt is out against the Providence Skylarks."
749,100407,33364,788,2026-01-16,out,Pruitt (wrist) is out for this game against the Baton Rouge Falcons.
750,100415,33364,788,2026-01-17,out,"Ruled out for January 17, 2026, Pruitt cites a sprained wrist."
751,100420,33364,788,2026-01-18,out,"Due to a sprained wrist, Pruitt is out against the Grand Rapids Drifters."
752,100428,33364,788,2026-01-20,out,Pruitt (wrist) is out for this game against the Richmond Kestrels.
753,100440,33364,788,2026-01-22,out,"Pruitt will not play on January 22, 2026 because of a sprained wrist."
754,100464,33364,788,2026-01-26,out,"Due to a sprained wrist, Pruitt is out against the Tacoma Talons."
755,100474,33364,788,2026-01-28,out,"Ruled out for January 28, 2026, Pruitt cites a sprained wrist."
756,100477,33364,788,2026-01-29,out,"Pruitt misses the January 29, 2026 game against the Baton Rouge Falcons (wrist)."
757,100487,33364,788,2026-01-30,out,Pruitt (wrist) is out for this game against the Spokane Outlaws.
758,100503,33364,788,2026-02-02,out,"Pruitt misses the February 2, 2026 game against the Tulsa Admirals (ankle)."
759,100533,33364,788,2026-02-07,out,"Due to an illness, Pruitt is out against the Jacksonville Cobras."
760,100551,33364,788,2026-02-11,out,"Pruitt misses the February 11, 2026 game against the El Paso Ospreys (illness)."
761,100560,33364,788,2026-02-19,out,"Pruitt will not play on February 19, 2026 because of an illness."
762,100565,33364,788,2026-02-20,out,"Pruitt will not play on February 20, 2026 because of an illness."
763,100587,33364,788,2026-02-24,out,"Due to an illness, Pruitt is out against the Buffalo Marshals."
764,100591,33364,788,2026-02-25,out,"Due to an illness, Pruitt is out against the Austin Sentinels."
765,100595,33364,788,2026-02-26,out,Pruitt is out for the Des Moines Vultures matchup with an illness.
766,100619,33364,788,2026-03-03,out,"Pruitt will not play on March 3, 2026 because of an illness."
767,100627,33364,788,2026-03-05,out,"Pruitt misses the March 5, 2026 game against the Birmingham Foxes (illness)."
768,100638,33364,788,2026-03-06,out,"Pruitt will not play on March 6, 2026 because of an illness."
769,100660,33364,788,2026-03-10,out,Pruitt (illness) is out for this game against the Columbus Voyagers.
770,100671,33364,788,2026-03-12,out,"Due to an illness, Pruitt is out against the Hartford Comets."
771,100676,33364,788,2026-03-13,out,Pruitt (illness) is out for this game against the Anchorage Herons.
772,100690,33364,788,2026-03-16,out,"Pruitt will not play on March 16, 2026 because of an illness."
773,100704,33364,788,2026-03-18,out,"Ruled out for March 18, 2026, Pruitt cites an illness."
774,100716,33364,788,2026-03-20,out,"Due to an illness, Pruitt is out against the Columbus Voyagers."
775,100722,33364,788,2026-03-21,out,"Pruitt misses the March 21, 2026 game against the Hartford Comets (illness)."
776,100741,33364,788,2026-03-24,out,Pruitt is out for the Tacoma Talons matchup with an illness.
777,100750,33364,788,2026-03-25,out,"Pruitt will not play on March 25, 2026 because of an illness."
778,100753,33364,788,2026-03-26,out,"Pruitt will not play on March 26, 2026 because of an illness."
779,100758,33364,788,2026-03-27,out,"Pruitt misses the March 27, 2026 game against the Buffalo Marshals (illness)."
780,100779,33364,788,2026-03-30,out,Pruitt is out for the Anchorage Herons matchup with an illness.
781,100784,33364,788,2026-03-31,out,Pruitt is out for the Missoula Anchors matchup with an illness.
782,100787,33364,788,2026-04-01,out,"Ruled out for April 1, 2026, Pruitt cites an illness."
783,100792,33364,788,2026-04-02,out,"Pruitt misses the April 2, 2026 game against the Anchorage Herons (illness)."
784,100798,33364,788,2026-04-03,out,"Due to an illness, Pruitt is out against the Honolulu Miners."
785,100810,33364,788,2026-04-06,out,"Pruitt misses the April 6, 2026 game against the El Paso Ospreys (illness)."
786,100818,33364,788,2026-04-07,out,Pruitt (illness) is out for this game against the Tulsa Admirals.
787,100829,33364,788,2026-04-10,out,"Pruitt misses the April 10, 2026 game against the Spokane Outlaws (illness)."
788,100082,36084,789,2025-11-07,out,Bradford is out for the Cheyenne Pioneers matchup with rest.
789,100084,36084,789,2025-11-08,out,Bradford (rest) is out for this game against the Raleigh Wardens.
790,100149,36084,789,2025-11-21,out,"Bradford will not play on November 21, 2025 because of back spasms."
791,100202,36084,789,2025-12-03,out,"Bradford will not play on December 3, 2025 because of hamstring tightness."
792,100228,36084,789,2025-12-10,out,Bradford is out for the Cincinnati Stallions matchup with rest.
793,100284,36084,789,2025-12-26,out,"Bradford misses the December 26, 2025 game against the Grand Rapids Drifters (concussion)."
794,100363,36084,789,2026-01-09,out,"Due to a calf strain, Bradford is out against the Spokane Outlaws."
795,100426,36084,789,2026-01-19,out,"Bradford will not play on January 19, 2026 because of personal reasons."
796,100472,36084,789,2026-01-28,out,"Ruled out for January 28, 2026, Bradford cites an illness."
797,100529,36084,789,2026-02-07,out,Bradford (personal) is out for this game against the Anchorage Herons.
798,100564,36084,789,2026-02-20,out,Bradford (personal) is out for this game against the Austin Sentinels.
799,100661,36084,789,2026-03-10,out,"Ruled out for March 10, 2026, Bradford cites rest."
800,100673,36084,789,2026-03-12,out,Bradford (rest) is out for this game against the Boise Glaciers.
801,100791,36084,789,2026-04-02,out,"Bradford will not play on April 2, 2026 because of knee soreness."
802,100322,39020,740,2026-01-01,out,"Pemberton will not play on January 1, 2026 because of hamstring tightness."
803,100403,39020,740,2026-01-15,out,Pemberton (rest) is out for this game against the Albuquerque Lancers.
804,100515,39020,740,2026-02-04,out,"Pemberton misses the February 4, 2026 game against the Hartford Comets (knee)."
805,100786,39020,740,2026-04-01,out,"Pemberton misses the April 1, 2026 game against the El Paso Ospreys (rest)."
806,100795,39020,740,2026-04-02,out,"Ruled out for April 2, 2026, Pemberton cites rest."
807,100817,39020,740,2026-04-07,out,"Pemberton misses the April 7, 2026 game against the Nashville Tempest (knee)."
808,100079,39103,547,2025-11-07,out,"Ruled out for November 7, 2025, Rutledge cites a sprained wrist."
809,100365,39103,547,2026-01-09,out,"Due to back spasms, Rutledge is out against the Honolulu Miners."
810,100405,39103,547,2026-01-15,out,"Rutledge misses the January 15, 2026 game against the Birmingham Foxes (calf)."
811,100424,39103,547,2026-01-19,out,Rutledge (concussion) is out for this game against the Jacksonville Cobras.
812,100437,39103,547,2026-01-21,out,"Ruled out for January 21, 2026, Rutledge cites concussion protocol."
813,100444,39103,547,2026-01-22,out,"Rutledge will not play on January 22, 2026 because of concussion protocol."
814,100459,39103,547,2026-01-25,out,"Ruled out for January 25, 2026, Rutledge cites concussion protocol."
815,100795,39103,547,2026-04-02,out,"Rutledge will not play on April 2, 2026 because of hamstring tightness."
816,100808,39103,547,2026-04-05,out,"Rutledge misses the April 5, 2026 game against the Albany Condors (ankle)."
817,100818,39103,547,2026-04-07,out,"Ruled out for April 7, 2026, Rutledge cites a sprained ankle."
818,100367,39799,430,2026-01-09,out,"Due to back spasms, Keller is out against the Albany Condors."
819,100378,39799,430,2026-01-11,out,"Keller will not play on January 11, 2026 because of back spasms."
820,100419,39799,430,2026-01-18,out,"Keller misses the January 18, 2026 game against the Buffalo Marshals (concussion)."
821,100467,39799,430,2026-01-27,out,Keller (back) is out for this game against the Honolulu Miners.
822,100479,39799,430,2026-01-29,out,"Keller will not play on January 29, 2026 because of back spasms."
823,100501,39799,430,2026-02-02,out,"Keller misses the February 2, 2026 game against the Cincinnati Stallions (concussion)."
824,100508,39799,430,2026-02-03,out,"Due to concussion protocol, Keller is out against the Austin Sentinels."
825,100520,39799,430,2026-02-05,out,"Due to concussion protocol, Keller is out against the Richmond Kestrels."
826,100544,39799,430,2026-02-10,out,"Keller misses the February 10, 2026 game against the Boise Glaciers (personal)."
827,100565,39799,430,2026-02-20,out,Keller is out for the Cheyenne Pioneers matchup with personal reasons.
828,100570,39799,430,2026-02-21,out,"Due to personal reasons, Keller is out against the Grand Rapids Drifters."
829,100576,39799,430,2026-02-22,out,"Ruled out for February 22, 2026, Keller cites personal reasons."
830,100599,39799,430,2026-02-26,out,"Ruled out for February 26, 2026, Keller cites personal reasons."
831,100668,39799,430,2026-03-11,out,"Due to a sprained wrist, Keller is out against the Austin Sentinels."
832,100748,39799,430,2026-03-25,out,"Due to an illness, Keller is out against the El Paso Ospreys."
833,100755,39799,430,2026-03-27,out,"Ruled out for March 27, 2026, Keller cites an illness."
834,100100,40028,727,2025-11-10,out,"Vasquez will not play on November 10, 2025 because of personal reasons."
835,100142,40028,727,2025-11-19,out,"Vasquez misses the November 19, 2025 game against the Raleigh Wardens (back)."
836,100191,40028,727,2025-12-01,out,Vasquez (illness) is out for this game against the Cheyenne Pioneers.
837,100217,40028,727,2025-12-06,out,"Vasquez will not play on December 6, 2025 because of rest."
838,100467,40028,727,2026-01-27,out,"Due to a calf strain, Vasquez is out against the Missoula Anchors."
839,100512,40028,727,2026-02-04,out,"Ruled out for February 4, 2026, Vasquez cites hamstring tightness."
840,100519,40028,727,2026-02-05,out,Vasquez (hamstring) is out for this game against the Baton Rouge Falcons.
841,100547,40028,727,2026-02-11,out,Vasquez is out for the Albuquerque Lancers matchup with rest.
842,100652,40028,727,2026-03-09,out,"Vasquez will not play on March 9, 2026 because of hamstring tightness."
843,100708,40028,727,2026-03-19,out,Vasquez is out for the Des Moines Vultures matchup with concussion protocol.
844,100030,40426,547,2025-10-27,out,"Ruled out for October 27, 2025, Alder cites a sprained wrist."
845,100041,40426,547,2025-10-29,out,Alder is out for the Albuquerque Lancers matchup with a sprained wrist.
846,100046,40426,547,2025-10-31,out,"Ruled out for October 31, 2025, Alder cites a sprained wrist."
847,100051,40426,547,2025-11-01,out,Alder is out for the Missoula Anchors matchup with a sprained wrist.
848,100109,40426,547,2025-11-12,out,"Alder misses the November 12, 2025 game against the Albuquerque Lancers (personal)."
849,100129,40426,547,2025-11-16,out,"Due to a sprained ankle, Alder is out against the Baton Rouge Falcons."
850,100138,40426,547,2025-11-18,out,"Due to a sprained ankle, Alder is out against the Baton Rouge Falcons."
851,100147,40426,547,2025-11-20,out,Alder is out for the Honolulu Miners matchup with a sprained ankle.
852,100171,40426,547,2025-11-26,out,Alder is out for the Richmond Kestrels matchup with hamstring tightness.
853,100180,40426,547,2025-11-29,out,Alder (hamstring) is out for this game against the Anchorage Herons.
854,100224,40426,547,2025-12-07,out,"Alder misses the December 7, 2025 game against the Grand Rapids Drifters (illness)."
855,100268,40426,547,2025-12-22,out,"Due to a calf strain, Alder is out against the Des Moines Vultures."
856,100273,40426,547,2025-12-23,out,Alder is out for the Baton Rouge Falcons matchup with a calf strain.
857,100306,40426,547,2025-12-29,out,Alder is out for the Newark Mustangs matchup with knee soreness.
858,100325,40426,547,2026-01-02,out,Alder is out for the Anchorage Herons matchup with a sprained ankle.
859,100357,40426,547,2026-01-07,out,Alder is out for the Spokane Outlaws matchup with a sprained ankle.
860,100365,40426,547,2026-01-09,out,"Due to a sprained ankle, Alder is out against the Honolulu Miners."
861,100369,40426,547,2026-01-10,out,"Ruled out for January 10, 2026, Alder cites a sprained ankle."
862,100376,40426,547,2026-01-11,out,Alder (ankle) is out for this game against the Albuquerque Lancers.
863,100382,40426,547,2026-01-12,out,Alder (ankle) is out for this game against the El Paso Ospreys.
864,100386,40426,547,2026-01-13,out,Alder (ankle) is out for this game against the Austin Sentinels.
865,100416,40426,547,2026-01-17,out,Alder (knee) is out for this game against the Hartford Comets.
866,100513,40426,547,2026-02-04,out,"Due to a sprained wrist, Alder is out against the Richmond Kestrels."
867,100546,40426,547,2026-02-11,out,"Alder misses the February 11, 2026 game against the Columbus Voyagers (illness)."
868,100639,40426,547,2026-03-06,out,"Alder will not play on March 6, 2026 because of knee soreness."
869,100662,40426,547,2026-03-10,out,"Ruled out for March 10, 2026, Alder cites knee soreness."
870,100672,40426,547,2026-03-12,out,"Alder will not play on March 12, 2026 because of knee soreness."
871,100689,40426,547,2026-03-16,out,"Ruled out for March 16, 2026, Alder cites knee soreness."
872,100701,40426,547,2026-03-18,out,"Ruled out for March 18, 2026, Alder cites knee soreness."
873,100710,40426,547,2026-03-19,out,"Alder misses the March 19, 2026 game against the Newark Mustangs (knee)."
874,100730,40426,547,2026-03-22,out,"Due to concussion protocol, Alder is out against the Buffalo Marshals."
875,100745,40426,547,2026-03-25,out,"Due to personal reasons, Alder is out against the Cincinnati Stallions."
876,100762,40426,547,2026-03-27,out,"Alder will not play on March 27, 2026 because of personal reasons."
877,100770,40426,547,2026-03-29,out,"Alder will not play on March 29, 2026 because of personal reasons."
878,100795,40426,547,2026-04-02,out,Alder is out for the Boise Glaciers matchup with personal reasons.
879,100800,40426,547,2026-04-03,out,"Due to personal reasons, Alder is out against the Reno Ridgebacks."
880,100808,40426,547,2026-04-05,out,"Ruled out for April 5, 2026, Alder cites personal reasons."
